publisher,journal_title,issn,eissn,journal_url,subject_area,scope,oa_model,fee_route,institution,apc_payable,other_fees,eligibility,agreement_start,agreement_end,annual_cap,article_types,evidence_status,record_status,source_url,policy_url,checked_on,source_updated,source_file,source_row,license,languages,country,doaj_url,instructions_url,apc_information_url,other_fees_url,source_record_id,notes
Elsevier,Journal of Commodity Markets,2405-8513,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,337,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Computational Physics,0021-9991,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,338,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Computational Science,1877-7503,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,339,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Computer and System Sciences,0022-0000,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,340,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Computer Languages,2590-1184,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,341,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Constructional Steel Research,0143-974X,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,342,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Controlled Release,0168-3659,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,343,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Cultural Heritage,1296-2074,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,344,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Diabetes and its Complications,1056-8727,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,345,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Electrostatics,0304-3886,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,346,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Energy Chemistry,2095-4956,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,347,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Energy Storage,2352-152X,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,348,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Environmental Management,0301-4797,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,349,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Environmental Radioactivity,0265-931X,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,350,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Fluids and Structures,0889-9746,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,351,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Fluorine Chemistry,0022-1139,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,352,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Forensic and Legal Medicine,1752-928X,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,353,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Genetics and Genomics,1673-8527,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,354,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Geriatric Oncology,1879-4068,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,355,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Immunological Methods,0022-1759,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,356,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Industrial Information Integration,2452-414X,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,357,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Information Security and Applications,2214-2126,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,358,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Informetrics,1751-1577,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,359,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Inorganic Biochemistry,0162-0134,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,360,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Insect Physiology,0022-1910,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,361,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Logical and Algebraic Methods in Programming,2352-2208,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,362,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Loss Prevention in the Process Industries,0950-4230,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,363,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Luminescence,0022-2313,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,364,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Magnetic Resonance,1090-7807,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,365,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Manufacturing Processes,1526-6125,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,366,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Manufacturing Systems,0278-6125,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,367,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Materials Processing Technology,0924-0136,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,368,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Materials Science & Technology,1005-0302,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,369,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Membrane Science,0376-7388,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,370,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Microbiological Methods,0167-7012,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,371,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Molecular and Cellular Cardiology,0022-2828,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,372,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Molecular Biology,0022-2836,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,373,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Molecular Graphics and Modelling,1093-3263,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,374,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Molecular Structure,0022-2860,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,375,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Network and Computer Applications,1084-8045,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,376,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Non-Crystalline Solids,0022-3093,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,377,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Non-Newtonian Fluid Mechanics,0377-0257,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,378,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Nuclear Materials,0022-3115,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,379,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Oral Biosciences,1349-0079,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,380,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Organometallic Chemistry,0022-328X,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,381,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Parallel and Distributed Computing,0743-7315,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,382,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Photochemistry and Photobiology B: Biology,1011-1344,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,383,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Physics and Chemistry of Solids,0022-3697,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,384,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Plant Physiology,0176-1617,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,385,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Power Sources,0378-7753,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,386,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Process Control,0959-1524,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,387,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Proteomics,1874-3919,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,388,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Rail Transport Planning & Management,2210-9706,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,389,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Rare Earths,1002-0721,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,390,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Safety Research,0022-4375,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,391,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Solid State Chemistry,0022-4596,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,392,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Sound and Vibration,0022-460X,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,393,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
Elsevier,Journal of Space Safety Engineering,2468-8967,,,,,Hybrid,subscription_no_apc,any,0,unknown,Choose subscription publication; confirm journal remains hybrid and check ancillary fees.,,,,,legacy_title_list_plus_current_policy,listed,https://www.elsevier.com/about/policies-and-standards/pricing,https://www.elsevier.com/about/policies-and-standards/pricing,2026-09-19,2025,subscription_no_apc.csv,394,,,,,,,,,Title/model from MUJ 2025 sheet; current publisher policy permits no-cost subscription route. Current title policy must be rechecked.
