publisher,journal_title,issn,eissn,journal_url,subject_area,scope,oa_model,fee_route,institution,apc_payable,other_fees,eligibility,agreement_start,agreement_end,annual_cap,article_types,evidence_status,record_status,source_url,policy_url,checked_on,source_updated,source_file,source_row,license,languages,country,doaj_url,instructions_url,apc_information_url,other_fees_url,source_record_id,notes
Cambridge University Press,Cambridge Journal of Postcolonial Literary Inquiry,2052-2614,2052-2622,https://www.cambridge.org/core/product/53CB62C4E0B79F00F79045DDEB29BA6E,Literature,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,112,,,,,,,,6908f6159c2ae02126a7e168,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Cambridge Opera Journal,0954-5867,1474-0621,https://www.cambridge.org/core/product/B8656C3637AB71ED339ECB649E3A2253,Music and Performance Studies,,Open Access,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,113,,,,,,,,6908f6159c2ae02126a7e169,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Cambridge Prisms: Coastal Futures,,2754-7205,https://www.cambridge.org/core/product/9CC038B1592D95311CC63CB43FC02B0F/all-issues,"ENVIRONMENTAL STUDIES, EARTH SCIENCES - OCEANOGRAPHY",,Open Access,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,114,,,,,,,,6908f6159c2ae02126a7e16a,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Cambridge Prisms: Drylands,,2976-5293,https://www.cambridge.org/core/product/BA9CADC055407F0C3C81F7E4747639A2/all-issues,,,Open Access,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,115,,,,,,,,6908f6159c2ae02126a7e16b,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Cambridge Prisms: Extinction,,2755-0958,https://www.cambridge.org/core/product/F5A746073BDA7A00CEAFEDCB97D55E17/all-issues,ENVIRONMENTAL STUDIES,,Open Access,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,116,,,,,,,,6908f6159c2ae02126a7e16e,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Cambridge Prisms: Global Mental Health,,2054-4251,https://www.cambridge.org/core/product/0ED89DDEA3AE758E19BA3F5FA74ECDE4/all-issues,,,Open Access,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,117,,,,,,,,6908f6159c2ae02126a7e170,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Cambridge Prisms: Plastics,,2755-094X,https://www.cambridge.org/core/product/1774EEDBF3EC078878F9FF0436F66EF1/all-issues,ENVIRONMENTAL STUDIES - POLLUTION,,Open Access,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,118,,,,,,,,6908f6159c2ae02126a7e172,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Cambridge Prisms: Precision Medicine,,2752-6143,https://www.cambridge.org/core/product/D172221A44E7367D3A296F6ABDF3F1E9/all-issues,MEDICAL SCIENCES,,Open Access,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,119,,,,,,,,6908f6159c2ae02126a7e174,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Cambridge Prisms: Water,,2755-1776,https://www.cambridge.org/core/product/8354386D8C817BB20E821575D4EC8356/all-issues,WATER RESOURCES,,Open Access,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,120,,,,,,,,6908f6159c2ae02126a7e176,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Cambridge Quarterly of Healthcare Ethics,0963-1801,1469-2147,https://www.cambridge.org/core/product/608A8A88AE6452F40178C159EB0B2F12,Medical Policy,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,121,,,,,,,,6908f6159c2ae02126a7e16c,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Cambridge Yearbook of European Legal Studies,1528-8870,2049-7636,https://www.cambridge.org/core/product/095334C1EDECBD5B2D8F197BAFA246A7,Law,,Open Access,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,122,,,,,,,,6908f6159c2ae02126a7e16d,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Canadian Journal of Law & Jurisprudence,0841-8209,2056-4260,https://www.cambridge.org/core/product/E001B222452BDCCBA6F529007A97BC3B,Law,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,123,,,,,,,,6908f6159c2ae02126a7e16f,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Canadian Journal of Law & Society / La Revue Canadienne Droit et Societe,0829-3201,1911-0227,https://www.cambridge.org/core/product/1FC9420AC85BA8BE866D06A799E595D4,,,Open Access,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,124,,,,,,,,6908f6159c2ae02126a7e29f,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Canadian Journal of Linguistics/Revue canadienne de linguistique,0008-4131,1710-1115,https://www.cambridge.org/core/product/5D1B3EC3AA1CE1CBA3DD8744B413A6F9,Language & Linguistics,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,125,,,,,,,,6908f6159c2ae02126a7e19c,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Canadian Journal of Mathematics,0008-414X,1496-4279,https://www.cambridge.org/core/journals/canadian-journal-of-mathematics,Mathematics,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,126,,,,,,,,6908f6159c2ae02126a7e17c,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Canadian Journal of Neurological Sciences,0317-1671,2057-0155,https://www.cambridge.org/core/product/A15C3D1075D5ECE8B8BA8069337C929A,Neuroscience,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,127,,,,,,,,6908f6159c2ae02126a7e171,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Canadian Journal of Philosophy,0045-5091,1911-0820,https://www.cambridge.org/core/product/F8B3B46B1A237A95DD4EFCBB206904F7/all-issues,Philosophy,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,128,,,,,,,,6908f6159c2ae02126a7e173,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Canadian Journal of Political Science/Revue canadienne de science politique,0008-4239,1744-9324,https://www.cambridge.org/core/product/A9C7A8DDF51F9A70861AC96E8B388DEF,Politics & International Relations,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,129,,,,,,,,6908f6159c2ae02126a7e175,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Canadian Journal on Aging / La Revue canadienne du vieillissement,0714-9808,1710-1107,https://www.cambridge.org/core/product/E8ED8772B510B0285C54CE463C17E3CC,Social Studies,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,130,,,,,,,,6908f6159c2ae02126a7e181,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Canadian Mathematical Bulletin,0008-4395,1496-4287,https://www.cambridge.org/core/journals/canadian-mathematical-bulletin,Mathematics,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,131,,,,,,,,6908f6159c2ae02126a7e183,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Canadian Yearbook of International Law / Annuaire canadien de droit international,0069-0058,1925-0169,https://www.cambridge.org/core/product/092890743D60B565FE854A2D3D7B1B42,Law,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,132,,,,,,,,6908f6159c2ae02126a7e177,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Cardiology in the Young,1047-9511,1467-1107,https://www.cambridge.org/core/product/3F4E3F4B54523178E350E4A0F944362E,Medicine,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,133,,,,,,,,6908f6159c2ae02126a7e178,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Central European History,0008-9389,1569-1616,https://www.cambridge.org/core/product/C5DBF3E8CD35888A0EDB091529CC9F8A,History,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,134,,,,,,,,6908f6159c2ae02126a7e187,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Church History,0009-6407,1755-2613,https://www.cambridge.org/core/product/1F2C13B2F24D6E0CBA796873B43F24FB,Religious Studies,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,135,,,,,,,,6908f6159c2ae02126a7e189,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Clay Minerals,0009-8558,1471-8030,https://www.cambridge.org/core/journals/clay-minerals,Earth & Atmospheric Science,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,136,,,,,,,,6908f6159c2ae02126a7e17a,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Clays and Clay Minerals,0009-8604,1552-8367,https://www.cambridge.org/core/product/112E911CBDD32CD0EC57294FF34A0181/all-issues,,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,137,,,,,,,,6908f6159c2ae02126a7e18c,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,CNS Spectrums,1092-8529,2165-6509,https://www.cambridge.org/core/product/7CD6809539AB474B2DBEC8565A39016F,Psychology & Psychiatry,,Open Access,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,138,,,,,,,,6908f6159c2ae02126a7e18e,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,"Combinatorics, Probability and Computing",0963-5483,1469-2163,https://www.cambridge.org/core/product/868329ABBCAF8AFB964E7AAD3BAD8452,Mathematics,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,139,,,,,,,,6908f6159c2ae02126a7e17b,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Comparative Studies in Society and History,0010-4175,1475-2999,https://www.cambridge.org/core/product/3D5C40349E588565CAD30F5A7E08F68F,History,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,140,,,,,,,,6908f6159c2ae02126a7e17d,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Compositio Mathematica,0010-437X,1570-5846,https://www.cambridge.org/core/product/B987EC32470620A598056BB76325AFC2,Mathematics,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,141,,,,,,,,6908f6159c2ae02126a7e192,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Contemporary European History,0960-7773,1469-2171,https://www.cambridge.org/core/product/326C5884CAC8B1DC6A1B2D5A33FAFDD1,History,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,142,,,,,,,,6908f6159c2ae02126a7e195,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Continuity and Change,0268-4160,1469-218X,https://www.cambridge.org/core/product/23FE8BE8E8BA4803A52A9FB68C708261,History,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,143,,,,,,,,6908f6159c2ae02126a7e17e,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Critical Pakistan Studies,,2753-2712,https://www.cambridge.org/core/product/E5521B579FD70FAC9ACF0BA8EF53B0BE/all-issues,Area Studies,,Open Access,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,144,,,,,,,,6908f6159c2ae02126a7e198,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Dance Research Journal,0149-7677,1940-509X,https://www.cambridge.org/core/product/CFB5D61CF3EE0F872FAEADF72102ABEC,Music and Performance Studies,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,145,,,,,,,,6908f6159c2ae02126a7e19a,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Data & Policy,,2632-3249,https://www.cambridge.org/core/product/46CDA9F399554E6B3AB5E4821C6A4B43/all-issues,Computer Science,,Open Access,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,146,,,,,,,,6908f6159c2ae02126a7e17f,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Data-Centric Engineering,,2632-6736,https://www.cambridge.org/core/product/48CFBCB9F45E1FD82A6A26EA7CBFC924/all-issues,Engineering,,Open Access,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,147,,,,,,,,6908f6159c2ae02126a7e1a3,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Design Science,,2053-4701,https://www.cambridge.org/core/product/9D8DE026CED0032EB221A456D2E108B3,Engineering,,Open Access,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,148,,,,,,,,6908f6159c2ae02126a7e1a4,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Development and Psychopathology,0954-5794,1469-2198,https://www.cambridge.org/core/product/A3CE155C6198F798EC1E12D318FD5983,Psychology & Psychiatry,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,149,,,,,,,,6908f6159c2ae02126a7e180,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
Cambridge University Press,Dialogue: Canadian Philosophical Review / Revue canadienne de philosophie,0012-2173,1759-0949,https://www.cambridge.org/core/product/1BDCC1548D82F0ECAAB6F90B1A12AE4F,Philosophy,,Hybrid,institutional_oa,UF,0,unknown,UF corresponding author; eligible article type and date; publisher/library approval required. Acceptance on/after 2026-01-01.,2026-01-01,2026-12-31,,Research article; review article; rapid communication; brief report; case report,institution_title_list,listed,https://search.scifree.se/uflib,https://guides.uflib.ufl.edu/openaccess/ufinvests,2026-09-19,2026-03-31T12:48:26.991000,uf_100_percent_apc.csv,150,,,,,,,,6908f6159c2ae02126a7e182,"Title-level UF SciFree record, cross-checked against current UF publisher policy; finder may lag. End date from finder metadata; recheck publisher before submission."
